LEF1/beta catenin	keratin1	-t>
TCF3/beta catenin/TERT/BRG1	AXIN2	-t>
TCF4E/beta catenin/p300	CDX1	-t>
TCF4/beta catenin	ID2	-t>
TCF1E/beta catenin	LEF1	-t>
CDX1	LEF1/beta catenin/CDX1	component>
LEF1/beta catenin	LEF1/beta catenin/CDX1	component>
CTNNB1	TCF4E/beta catenin	-a>
TCF4E/TLE4	TLE4	-a>
TCF4E/TLE4	TCF4E/beta catenin	-a>
beta catenin/MED12	AXIN2	-t>
TCF4E/beta catenin	VCAN	-t>
TCF4E/beta catenin	SALL4	-t>
HBP1	TCF4/beta catenin/HBP1	component>
TCF4/beta catenin	TCF4/beta catenin/HBP1	component>
CTNNB1	TLE1	-a>
TLE1/LEF1	TLE1	-a>
TLE1/LEF1	LEF1/beta catenin	-a>
CTNNB1	TLE4	-a>
CTNNB1	TCF4/beta catenin	-a>
TCF4/TLE4	TLE4	-a>
TCF4/TLE4	TCF4/beta catenin	-a>
LEF1/beta catenin	CDH1	-t|
LEF1/beta catenin	MMP2	-t>
CTNNB1	TCF1/beta catenin	-a>
TCF1/TLE2	TLE2	-a>
TCF1/TLE2	TCF1/beta catenin	-a>
TNIK	TCF4/beta catenin/TNIK	component>
TCF4/beta catenin	TCF4/beta catenin/TNIK	component>
TCF4/beta catenin/TNIK	AXIN2	-t>
IMFA/MYF5	MYF5	-a>
IMFA/MYF5	beta catenin/IMFA	-a>
CTNNB1	MYF5	-a>
CTNNB1	beta catenin/IMFA	-a>
TCF4/beta catenin	T	-t>
LEF1/beta catenin	CCND1	-t>
TCF3/beta catenin/TERT/BRG1	MYC	-t>
TBL1/TBLR1	beta catenin/TBL1/TBLR1	component>
CTNNB1	beta catenin/TBL1/TBLR1	component>
HDAC1-HDAC2	CTNNB1	-a>
HDAC1-HDAC2	TCF4/HDAC1-HDAC2	-a>
TCF4/beta catenin	CTNNB1	-a>
TCF4/beta catenin	TCF4/HDAC1-HDAC2	-a>
PITX2	LEF1/beta catenin/PITX2	component>
LEF1/beta catenin	LEF1/beta catenin/PITX2	component>
CTNNBIP1	beta catenin/ICAT	component>
CTNNB1	beta catenin/ICAT	component>
LEF1/beta catenin	SNAI2	-t>
CTNNB1	AES	-a>
AES/LEF1	AES	-a>
AES/LEF1	LEF1/beta catenin	-a>
TCF4E/beta catenin	AXIN2	-t>
transcription factor binding	CYR61	-t>
LEF1/beta catenin/PITX2	LEF1	-t>
XPO1	beta catenin/APC	-a>
KLF4	TCF4/beta catenin/KLF4	component>
TCF4/beta catenin	TCF4/beta catenin/KLF4	component>
TCF4/beta catenin/TNIK	MYC	-t>
LEF1/beta catenin	MITF	-t>
CTNNB1	TLE2	-a>
CTNNB1	TCF3/beta catenin	-a>
TCF3/TLE2	TLE2	-a>
TCF3/TLE2	TCF3/beta catenin	-a>
CBY1	14-3-3 family/chibby/beta catenin	component>
14-3-3 family	14-3-3 family/chibby/beta catenin	component>
CTNNB1	14-3-3 family/chibby/beta catenin	component>
IMFA/MYF5	MYOG	-a>
IMFA/MYF5	beta catenin/myogenin	-a>
CTNNB1	MYOG	-a>
CTNNB1	beta catenin/myogenin	-a>
TCF3/beta catenin/TERT/BRG1	CCND1	-t>
CTBP1	beta catenin/APC/CtBP	component>
beta catenin/APC	beta catenin/APC/CtBP	component>
TCF4/beta catenin/TBLR1/TBL1	AXIN2	-t>
ADCY7	TCF4/beta catenin/Cbp	component>
TCF4/beta catenin	TCF4/beta catenin/Cbp	component>
CTNNB1	LEF1/beta catenin	-a>
HDAC1/LEF1	HDAC1	-a>
HDAC1/LEF1	LEF1/beta catenin	-a>
TCF4/beta catenin/Cbp	Survivin	-t>
TCF4/beta catenin	DKK1	-t>
TCF4E/beta catenin	CDX1	-t>
TCF4E/beta catenin/BCL9	CDX1	-t>
LEF1/beta catenin	COX2	-t>
BCL9	TCF4E/beta catenin/BCL9	component>
TCF4E/beta catenin	TCF4E/beta catenin/BCL9	component>
TCF4/TLE1/HDAC1	TLE1/HDAC1	-a>
TCF4/TLE1/HDAC1	TCF4/beta catenin/TBLR1/TBL1	-a>
beta catenin/TBL1/TBLR1	TLE1/HDAC1	-a>
beta catenin/TBL1/TBLR1	TCF4/beta catenin/TBLR1/TBL1	-a>
TCF4/beta catenin/TRRAP/SCF	degradation	-ap>
LEF1/beta catenin	KCNIP4	-t>
HDAC1/PITX2	HDAC1	-a>
HDAC1/PITX2	beta catenin/PITX2	-a>
CTNNB1	HDAC1	-a>
CTNNB1	beta catenin/PITX2	-a>
XPO1	14-3-3 family/chibby/beta catenin	-a>
LEF1/beta catenin	CACNA1G	-t>
LEF1/beta catenin	DKK4	-t>
TCF4/beta catenin/JUN/DVL3	MYC	-t>
SCF	TCF4/beta catenin/TRRAP/SCF	component>
TRRAP	TCF4/beta catenin/TRRAP/SCF	component>
TCF4/beta catenin	TCF4/beta catenin/TRRAP/SCF	component>
TCF4/beta catenin/HBP1	CCND1	-t|
