# samples 279
30.00	pid_36924_pathway.tab
30.00	pid_36986_pathway.tab
30.00	pid_41388_pathway.tab
30.00	pid_41402_pathway.tab
30.00	pid_45659_pathway.tab
30.00	pid_45833_pathway.tab
30.00	pid_41615_pathway.tab
30.00	pid_41275_pathway.tab
30.00	pid_40897_pathway.tab
30.00	pid_41235_pathway.tab
30.00	pid_36888_pathway.tab
30.00	pid_41102_pathway.tab
30.00	pid_36990_pathway.tab
30.00	pid_41470_pathway.tab
30.00	pid_45868_pathway.tab
30.00	pid_41446_pathway.tab
30.00	pid_45888_pathway.tab
30.00	pid_41188_pathway.tab
30.00	pid_36946_pathway.tab
30.00	pid_41057_pathway.tab
30.00	pid_41089_pathway.tab
30.00	pid_36940_pathway.tab
30.00	pid_41484_pathway.tab
30.00	pid_41075_pathway.tab
30.00	pid_45847_pathway.tab
30.00	pid_41149_pathway.tab
30.00	pid_41236_pathway.tab
30.00	pid_41719_pathway.tab
30.00	pid_45865_pathway.tab
30.00	pid_37053_pathway.tab
30.00	pid_45740_pathway.tab
30.00	pid_45764_pathway.tab
30.00	pid_41758_pathway.tab
30.00	pid_41503_pathway.tab
30.00	pid_41222_pathway.tab
30.00	pid_45679_pathway.tab
30.00	pid_36884_pathway.tab
30.00	pid_41868_pathway.tab
30.00	pid_41777_pathway.tab
30.00	pid_41855_pathway.tab
30.00	pid_45848_pathway.tab
30.00	pid_40920_pathway.tab
30.00	pid_37041_pathway.tab
30.00	pid_41498_pathway.tab
30.00	pid_36923_pathway.tab
30.00	pid_41786_pathway.tab
30.00	pid_40951_pathway.tab
40.00	pid_37024_pathway.tab
40.00	pid_41331_pathway.tab
40.00	pid_45705_pathway.tab
40.00	pid_36971_pathway.tab
40.00	pid_36909_pathway.tab
40.00	pid_36983_pathway.tab
40.00	pid_41707_pathway.tab
40.00	pid_41706_pathway.tab
40.00	pid_41552_pathway.tab
40.00	pid_36885_pathway.tab
40.00	pid_45706_pathway.tab
40.00	pid_45773_pathway.tab
40.00	pid_41284_pathway.tab
40.00	pid_45793_pathway.tab
40.00	pid_45754_pathway.tab
40.00	pid_41156_pathway.tab
40.00	pid_36913_pathway.tab
40.00	pid_36911_pathway.tab
40.00	pid_36891_pathway.tab
40.00	pid_41515_pathway.tab
40.00	pid_45709_pathway.tab
40.00	pid_45849_pathway.tab
40.00	pid_41397_pathway.tab
40.00	pid_41071_pathway.tab
40.00	pid_41571_pathway.tab
40.00	pid_45799_pathway.tab
40.00	pid_45695_pathway.tab
40.00	pid_45887_pathway.tab
40.00	pid_41033_pathway.tab
40.00	pid_41765_pathway.tab
40.00	pid_45741_pathway.tab
40.00	pid_36914_pathway.tab
40.00	pid_41569_pathway.tab
40.00	pid_41307_pathway.tab
40.00	pid_40915_pathway.tab
40.00	pid_45829_pathway.tab
40.00	pid_45832_pathway.tab
40.00	pid_40916_pathway.tab
40.00	pid_40957_pathway.tab
40.00	pid_41074_pathway.tab
40.00	pid_41241_pathway.tab
40.00	pid_41283_pathway.tab
40.00	pid_41274_pathway.tab
40.00	pid_36906_pathway.tab
40.00	pid_41423_pathway.tab
40.00	pid_40904_pathway.tab
40.00	pid_36929_pathway.tab
40.00	pid_41020_pathway.tab
40.00	pid_37025_pathway.tab
40.00	pid_36973_pathway.tab
40.00	pid_36928_pathway.tab
40.00	pid_36959_pathway.tab
40.00	pid_41266_pathway.tab
40.00	pid_40901_pathway.tab
40.00	pid_45766_pathway.tab
40.00	pid_45756_pathway.tab
40.00	pid_45707_pathway.tab
40.00	pid_36975_pathway.tab
40.00	pid_45796_pathway.tab
40.00	pid_45896_pathway.tab
40.00	pid_41663_pathway.tab
40.00	pid_36945_pathway.tab
40.00	pid_45747_pathway.tab
40.00	pid_45717_pathway.tab
40.00	pid_45845_pathway.tab
40.00	pid_41610_pathway.tab
40.00	pid_40912_pathway.tab
40.00	pid_41279_pathway.tab
40.00	pid_36919_pathway.tab
40.00	pid_37048_pathway.tab
40.00	pid_40930_pathway.tab
40.00	pid_40963_pathway.tab
40.00	pid_41888_pathway.tab
40.00	pid_45808_pathway.tab
40.00	pid_41463_pathway.tab
40.00	pid_45824_pathway.tab
40.00	pid_41596_pathway.tab
40.00	pid_45780_pathway.tab
40.00	pid_41352_pathway.tab
40.00	pid_41309_pathway.tab
40.00	pid_41703_pathway.tab
40.00	pid_36903_pathway.tab
40.00	pid_41858_pathway.tab
40.00	pid_41424_pathway.tab
40.00	pid_41474_pathway.tab
40.00	pid_45853_pathway.tab
40.00	pid_41174_pathway.tab
40.00	pid_41605_pathway.tab
40.00	pid_41332_pathway.tab
40.00	pid_41059_pathway.tab
40.00	pid_40999_pathway.tab
40.00	pid_36955_pathway.tab
40.00	pid_41643_pathway.tab
40.00	pid_41021_pathway.tab
40.00	pid_41430_pathway.tab
40.00	pid_36887_pathway.tab
40.00	pid_41387_pathway.tab
40.00	pid_45731_pathway.tab
40.00	pid_41647_pathway.tab
40.00	pid_41138_pathway.tab
40.00	pid_41536_pathway.tab
40.00	pid_41475_pathway.tab
40.00	pid_41285_pathway.tab
40.00	pid_41163_pathway.tab
40.00	pid_36977_pathway.tab
40.00	pid_41835_pathway.tab
40.00	pid_36932_pathway.tab
40.00	pid_41381_pathway.tab
40.00	pid_41712_pathway.tab
40.00	pid_40889_pathway.tab
40.00	pid_41700_pathway.tab
40.00	pid_41141_pathway.tab
40.00	pid_41490_pathway.tab
40.00	pid_45850_pathway.tab
40.00	pid_45675_pathway.tab
40.00	pid_45716_pathway.tab
40.00	pid_36894_pathway.tab
40.00	pid_41351_pathway.tab
40.00	pid_41094_pathway.tab
40.00	pid_37046_pathway.tab
40.00	pid_37055_pathway.tab
40.00	pid_41417_pathway.tab
40.00	pid_45878_pathway.tab
40.00	pid_45807_pathway.tab
40.00	pid_41287_pathway.tab
40.00	pid_41560_pathway.tab
40.00	pid_41584_pathway.tab
40.00	pid_36996_pathway.tab
40.00	pid_40890_pathway.tab
40.00	pid_41670_pathway.tab
40.00	pid_41621_pathway.tab
40.00	pid_40939_pathway.tab
40.00	pid_36898_pathway.tab
40.00	pid_45771_pathway.tab
40.00	pid_45779_pathway.tab
40.00	pid_45696_pathway.tab
40.00	pid_36950_pathway.tab
40.00	pid_45792_pathway.tab
40.00	pid_41347_pathway.tab
50.00	pid_45654_pathway.tab
50.00	pid_36922_pathway.tab
50.00	pid_45879_pathway.tab
50.00	pid_41817_pathway.tab
50.00	pid_41076_pathway.tab
50.00	pid_45801_pathway.tab
50.00	pid_41763_pathway.tab
50.00	pid_41187_pathway.tab
50.00	pid_41220_pathway.tab
50.00	pid_41097_pathway.tab
50.00	pid_40962_pathway.tab
50.00	pid_45666_pathway.tab
50.00	pid_45897_pathway.tab
50.00	pid_41851_pathway.tab
50.00	pid_41244_pathway.tab
50.00	pid_40960_pathway.tab
50.00	pid_37004_pathway.tab
50.00	pid_45655_pathway.tab
50.00	pid_41568_pathway.tab
50.00	pid_40985_pathway.tab
50.00	pid_45735_pathway.tab
50.00	pid_45866_pathway.tab
50.00	pid_45673_pathway.tab
50.00	pid_41453_pathway.tab
50.00	pid_41829_pathway.tab
50.00	pid_41878_pathway.tab
50.00	pid_45745_pathway.tab
50.00	pid_40946_pathway.tab
50.00	pid_45809_pathway.tab
50.00	pid_41404_pathway.tab
50.00	pid_41646_pathway.tab
50.00	pid_41583_pathway.tab
50.00	pid_41314_pathway.tab
50.00	pid_41374_pathway.tab
50.00	pid_41528_pathway.tab
50.00	pid_41614_pathway.tab
50.00	pid_40921_pathway.tab
50.00	pid_45895_pathway.tab
50.00	pid_37021_pathway.tab
50.00	pid_41742_pathway.tab
50.00	pid_41324_pathway.tab
50.00	pid_37017_pathway.tab
50.00	pid_45811_pathway.tab
50.00	pid_40896_pathway.tab
50.00	pid_40938_pathway.tab
50.00	pid_45657_pathway.tab
50.00	pid_45681_pathway.tab
50.00	pid_45689_pathway.tab
50.00	pid_41015_pathway.tab
50.00	pid_37007_pathway.tab
50.00	pid_45882_pathway.tab
50.00	pid_45749_pathway.tab
50.00	pid_41312_pathway.tab
50.00	pid_45728_pathway.tab
50.00	pid_45837_pathway.tab
50.00	pid_36871_pathway.tab
50.00	pid_40942_pathway.tab
50.00	pid_41326_pathway.tab
50.00	pid_41127_pathway.tab
50.00	pid_41507_pathway.tab
50.00	pid_40926_pathway.tab
50.00	pid_41048_pathway.tab
50.00	pid_36982_pathway.tab
50.00	pid_45870_pathway.tab
50.00	pid_41640_pathway.tab
50.00	pid_45813_pathway.tab
50.00	pid_45738_pathway.tab
50.00	pid_41328_pathway.tab
50.00	pid_41460_pathway.tab
50.00	pid_37038_pathway.tab
50.00	pid_36939_pathway.tab
50.00	pid_45790_pathway.tab
50.00	pid_41604_pathway.tab
50.00	pid_37036_pathway.tab
50.00	pid_41804_pathway.tab
50.00	pid_45844_pathway.tab
50.00	pid_41224_pathway.tab
50.00	pid_41734_pathway.tab
50.00	pid_45890_pathway.tab
50.00	pid_45667_pathway.tab
50.00	pid_45733_pathway.tab
50.00	pid_41699_pathway.tab
50.00	pid_41644_pathway.tab
50.00	pid_45852_pathway.tab
50.00	pid_36988_pathway.tab
50.00	pid_41443_pathway.tab
50.00	pid_41393_pathway.tab
50.00	pid_45894_pathway.tab
50.00	pid_41542_pathway.tab
50.00	pid_41405_pathway.tab
50.00	pid_41483_pathway.tab
50.00	pid_41044_pathway.tab
50.00	pid_41601_pathway.tab
50.00	pid_41000_pathway.tab
50.00	pid_41202_pathway.tab
50.00	pid_41346_pathway.tab
50.00	pid_40928_pathway.tab
50.00	pid_45864_pathway.tab
50.00	pid_41028_pathway.tab
50.00	pid_41772_pathway.tab
50.00	pid_36985_pathway.tab
50.00	pid_36997_pathway.tab
50.00	pid_40970_pathway.tab
50.00	pid_41870_pathway.tab
50.00	pid_41017_pathway.tab
50.00	pid_45653_pathway.tab
50.00	pid_40952_pathway.tab
50.00	pid_41157_pathway.tab
50.00	pid_41534_pathway.tab
50.00	pid_45886_pathway.tab
50.00	pid_36916_pathway.tab
50.00	pid_41489_pathway.tab
50.00	pid_36908_pathway.tab
50.00	pid_41139_pathway.tab
50.00	pid_45694_pathway.tab
50.00	pid_37001_pathway.tab
50.00	pid_41641_pathway.tab
50.00	pid_45805_pathway.tab
50.00	pid_36968_pathway.tab
50.00	pid_40932_pathway.tab
50.00	pid_41844_pathway.tab
50.00	pid_41658_pathway.tab
50.00	pid_41183_pathway.tab
50.00	pid_41170_pathway.tab
50.00	pid_45889_pathway.tab
50.00	pid_41334_pathway.tab
50.00	pid_40992_pathway.tab
50.00	pid_45891_pathway.tab
50.00	pid_41289_pathway.tab
50.00	pid_36952_pathway.tab
50.00	pid_41319_pathway.tab
50.00	pid_41720_pathway.tab
50.00	pid_41207_pathway.tab
50.00	pid_36902_pathway.tab
50.00	pid_41123_pathway.tab
50.00	pid_41671_pathway.tab
50.00	pid_45804_pathway.tab
50.00	pid_41171_pathway.tab
50.00	pid_37019_pathway.tab
50.00	pid_41459_pathway.tab
50.00	pid_45725_pathway.tab
50.00	pid_45869_pathway.tab
50.00	pid_45860_pathway.tab
50.00	pid_41181_pathway.tab
50.00	pid_41512_pathway.tab
50.00	pid_37020_pathway.tab
50.00	pid_45835_pathway.tab
50.00	pid_37030_pathway.tab
50.00	pid_45817_pathway.tab
50.00	pid_41288_pathway.tab
50.00	pid_36991_pathway.tab
50.00	pid_41052_pathway.tab
50.00	pid_41775_pathway.tab
50.00	pid_45857_pathway.tab
50.00	pid_41034_pathway.tab
50.00	pid_41010_pathway.tab
50.00	pid_36969_pathway.tab
50.00	pid_41168_pathway.tab
50.00	pid_40929_pathway.tab
50.00	pid_41624_pathway.tab
50.00	pid_40931_pathway.tab
50.00	pid_41698_pathway.tab
50.00	pid_37000_pathway.tab
50.00	pid_41676_pathway.tab
50.00	pid_41032_pathway.tab
50.00	pid_45690_pathway.tab
50.00	pid_45854_pathway.tab
50.00	pid_37014_pathway.tab
50.00	pid_41062_pathway.tab
50.00	pid_41813_pathway.tab
50.00	pid_41827_pathway.tab
50.00	pid_41873_pathway.tab
50.00	pid_41500_pathway.tab
50.00	pid_41864_pathway.tab
50.00	pid_41131_pathway.tab
50.00	pid_36956_pathway.tab
50.00	pid_45841_pathway.tab
50.00	pid_41327_pathway.tab
50.00	pid_40944_pathway.tab
50.00	pid_45880_pathway.tab
50.00	pid_41259_pathway.tab
50.00	pid_41026_pathway.tab
50.00	pid_36954_pathway.tab
50.00	pid_45658_pathway.tab
50.00	pid_41865_pathway.tab
50.00	pid_41237_pathway.tab
50.00	pid_41785_pathway.tab
50.00	pid_41748_pathway.tab
50.00	pid_41440_pathway.tab
50.00	pid_41445_pathway.tab
50.00	pid_41329_pathway.tab
50.00	pid_41518_pathway.tab
50.00	pid_41191_pathway.tab
50.00	pid_41746_pathway.tab
50.00	pid_41196_pathway.tab
50.00	pid_45818_pathway.tab
50.00	pid_41243_pathway.tab
50.00	pid_41320_pathway.tab
50.00	pid_41578_pathway.tab
50.00	pid_45874_pathway.tab
50.00	pid_41690_pathway.tab
50.00	pid_41809_pathway.tab
50.00	pid_37012_pathway.tab
50.00	pid_45823_pathway.tab
50.00	pid_45746_pathway.tab
50.00	pid_40959_pathway.tab
50.00	pid_41350_pathway.tab
50.00	pid_41304_pathway.tab
50.00	pid_41216_pathway.tab
50.00	pid_41066_pathway.tab
50.00	pid_45822_pathway.tab
50.00	pid_41308_pathway.tab
50.00	pid_41869_pathway.tab
50.00	pid_41519_pathway.tab
50.00	pid_45881_pathway.tab
50.00	pid_41105_pathway.tab
50.00	pid_41189_pathway.tab
50.00	pid_45795_pathway.tab
50.00	pid_45856_pathway.tab
50.00	pid_41553_pathway.tab
50.00	pid_41213_pathway.tab
50.00	pid_41061_pathway.tab
50.00	pid_36897_pathway.tab
50.00	pid_45701_pathway.tab
50.00	pid_45765_pathway.tab
50.00	pid_41248_pathway.tab
50.00	pid_45872_pathway.tab
50.00	pid_45875_pathway.tab
50.00	pid_41510_pathway.tab
50.00	pid_41291_pathway.tab
50.00	pid_45806_pathway.tab
50.00	pid_36943_pathway.tab
50.00	pid_37018_pathway.tab
50.00	pid_45700_pathway.tab
50.00	pid_41677_pathway.tab
50.00	pid_41317_pathway.tab
50.00	pid_45751_pathway.tab
50.00	pid_45676_pathway.tab
50.00	pid_45723_pathway.tab
50.00	pid_41457_pathway.tab
50.00	pid_41004_pathway.tab
50.00	pid_45734_pathway.tab
50.00	pid_45759_pathway.tab
50.00	pid_45772_pathway.tab
50.00	pid_41408_pathway.tab
50.00	pid_36949_pathway.tab
50.00	pid_45704_pathway.tab
50.00	pid_41206_pathway.tab
50.00	pid_45760_pathway.tab
50.00	pid_36912_pathway.tab
50.00	pid_40953_pathway.tab
50.00	pid_41526_pathway.tab
50.00	pid_41683_pathway.tab
50.00	pid_41442_pathway.tab
50.00	pid_41603_pathway.tab
50.00	pid_41226_pathway.tab
50.00	pid_45755_pathway.tab
50.00	pid_45712_pathway.tab
50.00	pid_41628_pathway.tab
50.00	pid_41096_pathway.tab
50.00	pid_41204_pathway.tab
50.00	pid_41682_pathway.tab
50.00	pid_36979_pathway.tab
50.00	pid_45774_pathway.tab
50.00	pid_45661_pathway.tab
50.00	pid_41586_pathway.tab
50.00	pid_36942_pathway.tab
50.00	pid_41292_pathway.tab
50.00	pid_41233_pathway.tab
50.00	pid_41781_pathway.tab
50.00	pid_36993_pathway.tab
50.00	pid_45770_pathway.tab
50.00	pid_45762_pathway.tab
50.00	pid_41439_pathway.tab
50.00	pid_40927_pathway.tab
50.00	pid_41879_pathway.tab
50.00	pid_37054_pathway.tab
50.00	pid_45786_pathway.tab
50.00	pid_41716_pathway.tab
50.00	pid_45859_pathway.tab
50.00	pid_41390_pathway.tab
50.00	pid_45739_pathway.tab
50.00	pid_41306_pathway.tab
50.00	pid_41077_pathway.tab
50.00	pid_45828_pathway.tab
50.00	pid_41819_pathway.tab
50.00	pid_45821_pathway.tab
50.00	pid_36878_pathway.tab
50.00	pid_41051_pathway.tab
50.00	pid_36877_pathway.tab
50.00	pid_45671_pathway.tab
50.00	pid_45892_pathway.tab
50.00	pid_41110_pathway.tab
50.00	pid_45684_pathway.tab
50.00	pid_45742_pathway.tab
50.00	pid_41169_pathway.tab
50.00	pid_41713_pathway.tab
50.00	pid_45839_pathway.tab
50.00	pid_41209_pathway.tab
50.00	pid_45736_pathway.tab
50.00	pid_45842_pathway.tab
50.00	pid_41359_pathway.tab
50.00	pid_40982_pathway.tab
50.00	pid_41354_pathway.tab
50.00	pid_36915_pathway.tab
50.00	pid_41692_pathway.tab
50.00	pid_45650_pathway.tab
50.00	pid_45737_pathway.tab
50.00	pid_41386_pathway.tab
50.00	pid_41626_pathway.tab
50.00	pid_40978_pathway.tab
50.00	pid_41800_pathway.tab
50.00	pid_41787_pathway.tab
50.00	pid_41210_pathway.tab
50.00	pid_36948_pathway.tab
50.00	pid_45826_pathway.tab
50.00	pid_41253_pathway.tab
50.00	pid_45769_pathway.tab
50.00	pid_36980_pathway.tab
50.00	pid_36957_pathway.tab
50.00	pid_36879_pathway.tab
50.00	pid_36889_pathway.tab
50.00	pid_45683_pathway.tab
50.00	pid_45682_pathway.tab
50.00	pid_45729_pathway.tab
50.00	pid_41394_pathway.tab
50.00	pid_45714_pathway.tab
50.00	pid_41060_pathway.tab
50.00	pid_36901_pathway.tab
50.00	pid_41673_pathway.tab
50.00	pid_40977_pathway.tab
50.00	pid_41009_pathway.tab
50.00	pid_45876_pathway.tab
50.00	pid_41564_pathway.tab
50.00	pid_45743_pathway.tab
50.00	pid_41392_pathway.tab
50.00	pid_36910_pathway.tab
50.00	pid_41825_pathway.tab
50.00	pid_41264_pathway.tab
50.00	pid_41502_pathway.tab
50.00	pid_41389_pathway.tab
50.00	pid_41353_pathway.tab
50.00	pid_37002_pathway.tab
50.00	pid_41378_pathway.tab
50.00	pid_45763_pathway.tab
50.00	pid_36992_pathway.tab
50.00	pid_41214_pathway.tab
50.00	pid_45648_pathway.tab
50.00	pid_45843_pathway.tab
50.00	pid_45883_pathway.tab
50.00	pid_41708_pathway.tab
50.00	pid_41593_pathway.tab
50.00	pid_36947_pathway.tab
50.00	pid_36921_pathway.tab
50.00	pid_41335_pathway.tab
50.00	pid_36936_pathway.tab
50.00	pid_45710_pathway.tab
50.00	pid_45652_pathway.tab
50.00	pid_41180_pathway.tab
50.00	pid_41257_pathway.tab
50.00	pid_45748_pathway.tab
50.00	pid_41366_pathway.tab
50.00	pid_37042_pathway.tab
50.00	pid_36907_pathway.tab
50.00	pid_41027_pathway.tab
50.00	pid_40975_pathway.tab
50.00	pid_45677_pathway.tab
50.00	pid_41099_pathway.tab
50.00	pid_36890_pathway.tab
50.00	pid_45820_pathway.tab
50.00	pid_45680_pathway.tab
50.00	pid_40993_pathway.tab
50.00	pid_41740_pathway.tab
50.00	pid_45831_pathway.tab
50.00	pid_41702_pathway.tab
50.00	pid_45834_pathway.tab
50.00	pid_45691_pathway.tab
50.00	pid_41684_pathway.tab
50.00	pid_45757_pathway.tab
50.00	pid_41525_pathway.tab
50.00	pid_45877_pathway.tab
50.00	pid_41850_pathway.tab
50.00	pid_36938_pathway.tab
50.00	pid_41754_pathway.tab
50.00	pid_36967_pathway.tab
50.00	pid_45898_pathway.tab
50.00	pid_40964_pathway.tab
50.00	pid_36886_pathway.tab
50.00	pid_41024_pathway.tab
50.00	pid_36930_pathway.tab
50.00	pid_41861_pathway.tab
50.00	pid_36984_pathway.tab
50.00	pid_45776_pathway.tab
50.00	pid_45713_pathway.tab
50.00	pid_41733_pathway.tab
50.00	pid_41760_pathway.tab
50.00	pid_41857_pathway.tab
50.00	pid_41872_pathway.tab
50.00	pid_45722_pathway.tab
50.00	pid_45785_pathway.tab
50.00	pid_36944_pathway.tab
50.00	pid_41635_pathway.tab
50.00	pid_37013_pathway.tab
50.00	pid_41135_pathway.tab
50.00	pid_45761_pathway.tab
50.00	pid_41771_pathway.tab
50.00	pid_41428_pathway.tab
50.00	pid_41118_pathway.tab
50.00	pid_41085_pathway.tab
50.00	pid_45816_pathway.tab
50.00	pid_41367_pathway.tab
50.00	pid_41433_pathway.tab
50.00	pid_41238_pathway.tab
50.00	pid_36893_pathway.tab
50.00	pid_41597_pathway.tab
50.00	pid_45758_pathway.tab
50.00	pid_45651_pathway.tab
50.00	pid_37008_pathway.tab
50.00	pid_45825_pathway.tab
50.00	pid_45687_pathway.tab
50.00	pid_45753_pathway.tab
50.00	pid_45719_pathway.tab
50.00	pid_41050_pathway.tab
50.00	pid_45836_pathway.tab
50.00	pid_45752_pathway.tab
50.00	pid_36896_pathway.tab
50.00	pid_41631_pathway.tab
50.00	pid_36972_pathway.tab
50.00	pid_36958_pathway.tab
50.00	pid_41358_pathway.tab
50.00	pid_41595_pathway.tab
50.00	pid_40906_pathway.tab
50.00	pid_37032_pathway.tab
50.00	pid_37056_pathway.tab
50.00	pid_41311_pathway.tab
60.00	pid_36998_pathway.tab
60.00	pid_45678_pathway.tab
60.00	pid_45871_pathway.tab
60.00	pid_41672_pathway.tab
60.00	pid_45685_pathway.tab
60.00	pid_41002_pathway.tab
60.00	pid_45899_pathway.tab
60.00	pid_41290_pathway.tab
60.00	pid_36935_pathway.tab
60.00	pid_37003_pathway.tab
60.00	pid_41821_pathway.tab
60.00	pid_45715_pathway.tab
60.00	pid_41130_pathway.tab
60.00	pid_41229_pathway.tab
60.00	pid_41227_pathway.tab
60.00	pid_37023_pathway.tab
60.00	pid_45851_pathway.tab
60.00	pid_41780_pathway.tab
60.00	pid_36953_pathway.tab
60.00	pid_45656_pathway.tab
60.00	pid_45794_pathway.tab
