ZAP70	TCR/CD3/MHC I/CD8/LCK/ZAP-70/CBL/ubiquitin	component>
ZAP70	TCR/CD3/MHC I/CD8/LCK/ZAP-70	component>
CD86	B7 family/CD28	component>
MAP3K8	COT/AKT1	component>
CSK	CSK/PAG1	component>
CD80	B7 family/CD28	component>
AKT1	regulation of survival gene product expression	-ap>
AKT1	COT/AKT1	component>
SHC1	GRB2/SOS1/SHC	component>
PTPN6	FYN	-a>
PTPN6	LCK	-a>
CBL	TCR/CD3/MHC I/CD8/LCK/ZAP-70/CBL/ubiquitin	component>
CD247	TCR/CD3/MHC I/CD8/LCK/ZAP-70/CBL/ubiquitin	component>
CD247	TCR/CD3/MHC I/CD8/LCK/ZAP-70	component>
CD247	TCR/CD3/MHC I/CD8/LCK	component>
CD247	TCR/CD3/MHC I/CD8/Fyn	component>
CD247	TCR/CD3/MHC I/CD8	component>
CD247	Monovalent TCR/CD3	component>
PLCG1	LAT/GRAP2/SLP76/VAV1/PLCgamma1	component>
PRKCA	IKK complex	-a>
VAV1	LAT/GRAP2/SLP76/VAV1/PLCgamma1	component>
VAV1	LAT/GRAP2/SLP76/VAV1/PI3K Class IA	component>
VAV1	LAT/GRAP2/SLP76/VAV1	component>
PRF1	cytotoxic T cell degranulation	-ap>
CD8B	TCR/CD3/MHC I/CD8/LCK/ZAP-70/CBL/ubiquitin	component>
CD8B	TCR/CD3/MHC I/CD8/LCK/ZAP-70	component>
CD8B	TCR/CD3/MHC I/CD8/LCK	component>
CD8B	TCR/CD3/MHC I/CD8/Fyn	component>
CD8B	TCR/CD3/MHC I/CD8	component>
CD8B	CD8 heterodimer	component>
CD28	CD28	component>
CD28	B7 family/CD28	component>
CD3G	TCR/CD3/MHC I/CD8/LCK/ZAP-70/CBL/ubiquitin	component>
CD3G	TCR/CD3/MHC I/CD8/LCK/ZAP-70	component>
CD3G	TCR/CD3/MHC I/CD8/LCK	component>
CD3G	TCR/CD3/MHC I/CD8/Fyn	component>
CD3G	TCR/CD3/MHC I/CD8	component>
CD3G	Monovalent TCR/CD3	component>
PTPRC	FYN	-a>
PTPRC	LCK	-a>
CD3E	TCR/CD3/MHC I/CD8/LCK/ZAP-70/CBL/ubiquitin	component>
CD3E	TCR/CD3/MHC I/CD8/LCK/ZAP-70	component>
CD3E	TCR/CD3/MHC I/CD8/LCK	component>
CD3E	TCR/CD3/MHC I/CD8/Fyn	component>
CD3E	TCR/CD3/MHC I/CD8	component>
CD3E	Monovalent TCR/CD3	component>
FYN	TCR/CD3/MHC I/CD8/Fyn	component>
LCK	TCR/CD3/MHC I/CD8/LCK/ZAP-70/CBL/ubiquitin	component>
LCK	TCR/CD3/MHC I/CD8/LCK/ZAP-70	component>
LCK	TCR/CD3/MHC I/CD8/LCK	component>
PRKCB	IKK complex	-a>
HLA-A	peptide-MHC class I	component>
HLA-A	TCR/CD3/MHC I/CD8/LCK/ZAP-70/CBL/ubiquitin	component>
HLA-A	TCR/CD3/MHC I/CD8/LCK/ZAP-70	component>
HLA-A	TCR/CD3/MHC I/CD8/LCK	component>
HLA-A	TCR/CD3/MHC I/CD8/Fyn	component>
HLA-A	TCR/CD3/MHC I/CD8	component>
CD3D	TCR/CD3/MHC I/CD8/LCK/ZAP-70/CBL/ubiquitin	component>
CD3D	TCR/CD3/MHC I/CD8/LCK/ZAP-70	component>
CD3D	TCR/CD3/MHC I/CD8/LCK	component>
CD3D	TCR/CD3/MHC I/CD8/Fyn	component>
CD3D	TCR/CD3/MHC I/CD8	component>
CD3D	Monovalent TCR/CD3	component>
CD8A	TCR/CD3/MHC I/CD8/LCK/ZAP-70/CBL/ubiquitin	component>
CD8A	TCR/CD3/MHC I/CD8/LCK/ZAP-70	component>
CD8A	TCR/CD3/MHC I/CD8/LCK	component>
CD8A	TCR/CD3/MHC I/CD8/Fyn	component>
CD8A	TCR/CD3/MHC I/CD8	component>
CD8A	CD8 heterodimer	component>
KRAS	RAS family/GTP	component>
KRAS	RAS family/GDP	component>
KRAS	RAS family/GTP	component>
KRAS	RAS family/GDP	component>
HRAS	RAS family/GTP	component>
HRAS	RAS family/GDP	component>
NRAS	RAS family/GTP	component>
NRAS	RAS family/GDP	component>
BCL10	PDK1/CARD11/BCL10/MALT1/TRAF6	component>
BCL10	PDK1/CARD11/BCL10/MALT1	component>
RASGRP1	mol:GDP	-a>
RASGRP1	RAS family/GTP	-a>
GRAP2	LAT/GRAP2/SLP76/VAV1/PLCgamma1	component>
GRAP2	LAT/GRAP2/SLP76/VAV1/PI3K Class IA	component>
GRAP2	LAT/GRAP2/SLP76/VAV1	component>
GRAP2	LAT/GRAP2/SLP76	component>
GRAP2	GRAP2/SLP76	component>
LAT	LAT/GRAP2/SLP76/VAV1/PLCgamma1	component>
LAT	LAT/GRAP2/SLP76/VAV1/PI3K Class IA	component>
LAT	LAT/GRAP2/SLP76/VAV1	component>
LAT	LAT/GRAP2/SLP76	component>
PDPK1	AKT1	-a>
PDPK1	PDK1/PKC theta	component>
PDPK1	PDK1/CARD11/BCL10/MALT1/TRAF6	component>
PDPK1	PDK1/CARD11/BCL10/MALT1	component>
CHUK	IKK complex	component>
IKBKB	IKK complex	component>
TCR/CD3/MHC I/CD8/LCK/ZAP-70/CBL/ubiquitin	receptor internalization	-ap>
TCR/CD3/MHC I/CD8/LCK/ZAP-70	PAG1	-a>
TCR/CD3/MHC I/CD8/LCK/ZAP-70	PRKCQ	-a>
TCR/CD3/MHC I/CD8/LCK/ZAP-70	CSK	-a>
TCR/CD3/MHC I/CD8/LCK/ZAP-70	SHC1	-a>
TCR/CD3/MHC I/CD8/LCK/ZAP-70	VAV1	-a>
TCR/CD3/MHC I/CD8/LCK/ZAP-70	LAT	-a>
TCR/CD3/MHC I/CD8/LCK/ZAP-70	GRAP2/SLP76	-a>
TCR/CD3/MHC I/CD8/LCK	PTPN6	-a>
TCR/CD3/MHC I/CD8/LCK	LAT/GRAP2/SLP76/VAV1/PI3K Class IA	-a>
TCR/CD3/MHC I/CD8/LCK	B7 family/CD28	-a>
TCR/CD3/MHC I/CD8	PRF1	-t>
RAP1A/GTP/RAPL	integrin-mediated signaling pathway	-ap>
PDK1/PKC theta	IKK complex	-a>
PDK1/CARD11/BCL10/MALT1/TRAF6	IKBKG	-a>
LAT/GRAP2/SLP76/VAV1/PLCgamma1	mol:IP3	-a>
LAT/GRAP2/SLP76/VAV1/PLCgamma1	mol:DAG	-a>
LAT/GRAP2/SLP76/VAV1/PI3K Class IA	mol:PI-3-4-5-P3	-a>
LAT/GRAP2/SLP76/VAV1/PI3K Class IA	PRKCQ	-a>
GRB2/SOS1/SHC	mol:GDP	-a>
GRB2/SOS1/SHC	RAS family/GTP	-a>
GO:0035030	LAT/GRAP2/SLP76/VAV1/PI3K Class IA	component>
EntrezGene:6957	TCR/CD3/MHC I/CD8/LCK/ZAP-70/CBL/ubiquitin	component>
EntrezGene:6957	TCR/CD3/MHC I/CD8/LCK/ZAP-70	component>
EntrezGene:6957	TCR/CD3/MHC I/CD8/LCK	component>
EntrezGene:6957	TCR/CD3/MHC I/CD8/Fyn	component>
EntrezGene:6957	TCR/CD3/MHC I/CD8	component>
EntrezGene:6957	Monovalent TCR/CD3	component>
EntrezGene:6955	TCR/CD3/MHC I/CD8/LCK/ZAP-70/CBL/ubiquitin	component>
EntrezGene:6955	TCR/CD3/MHC I/CD8/LCK/ZAP-70	component>
EntrezGene:6955	TCR/CD3/MHC I/CD8/LCK	component>
EntrezGene:6955	TCR/CD3/MHC I/CD8/Fyn	component>
EntrezGene:6955	TCR/CD3/MHC I/CD8	component>
EntrezGene:6955	Monovalent TCR/CD3	component>
CSK/PAG1	FYN	-a>
CSK/PAG1	LCK	-a>
COT/AKT1	MAP3K14	-a>
B7 family/CD28	PRF1	-t>
B7 family/CD28	TCR/CD3/MHC I/CD8/LCK/ZAP-70	-a>
B7 family/CD28	TCR/CD3/MHC I/CD8/LCK	-a>
B7 family/CD28	GO:0035030	-a>
