# samples 1
1244	pid_500_pathway.tab
48	pid_501_pathway.tab
7	pid_502_pathway.tab
6	pid_503_pathway.tab
6	pid_504_pathway.tab
6	pid_505_pathway.tab
6	pid_506_pathway.tab
