# samples 1
1118	pid_500_pathway.tab
9	pid_501_pathway.tab
9	pid_502_pathway.tab
8	pid_503_pathway.tab
7	pid_504_pathway.tab
7	pid_505_pathway.tab
7	pid_506_pathway.tab
7	pid_507_pathway.tab
7	pid_508_pathway.tab
7	pid_509_pathway.tab
6	pid_510_pathway.tab
6	pid_511_pathway.tab
6	pid_512_pathway.tab
6	pid_513_pathway.tab
6	pid_514_pathway.tab
6	pid_515_pathway.tab
6	pid_516_pathway.tab
